238000015,39연천,S
222000051,3남양주,S
210000013,3부천,S
241004710,4300고양,S
241003000,4800고양,S
210000003,50-1부천,S
234001609,500-1A광주,S
234000079,500-1광주,S
234000075,500-2광주,S
234000077,500-5광주,S
228000174,5000용인,S
228000177,5001-1용인,S
228000176,5001용인,S
228000183,5002용인,S
228000182,5003용인,S
228000175,5005용인,S
228000262,5006용인,S
228000263,5007용인,S
210000001,50부천,S
204000012,50성남,S
241005910,5100고양,S
200000115,5100수원,S
224000008,510시흥,S
222000050,51남양주,S
208000017,51안양,S
241005940,5200고양,S
224000024,520시흥,S
234000071,52광주,S
210000009,52부천,S
200000193,5300-1수원,S
200000175,5300수원,S
224000029,530시흥,S
234000001,5500-1광주,S
234000148,5500-2광주,S
219000008,55고양,S
228000184,5600용인,S
216000047,5602안산,S
224000040,5604시흥,S
216000046,5609안산,S
229000039,567파주,S
229000087,56파주,S
210000052,57-1부천,S
228000271,5700용인,S
210000040,57부천,S
204000005,57성남,S
210000069,59-1부천,S
210000042,59부천,S
234000007,5광주,S
208000016,5안양,S
207000034,5의정부,S
210000057,60-1부천,S
232000025,60-3김포,S
233000131,6001화성,S
233000142,6002-1화성,S
233000136,6002화성,S
232000017,60김포,S
204000013,60성남,S
232000081,6427김포,S
222000030,65-1남양주,S
234001163,6501광주,S
222000031,65남양주,S
229000018,66파주,S
234000018,6800광주,S
234000027,6900광주,S
232000016,69김포,S
220000012,6과천,S
210000012,70-2부천,S
210000036,70-3부천,S
241005760,7000고양,S
232000092,7000김포,S
200000112,7000수원,S
200000119,7001수원,S
241006510,7002고양,S
200000109,7002수원,S
234000311,7007-1광주,S
222000129,7007-2남양주,S
222000076,7007남양주,S
241006370,700,S
